Angle(deg),Range(m),Intensity
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0.118,100
40,0.792,300
39,0.79,300
38,0.782,300
37,0.784,200
36,0.779,300
35,0.772,200
34,0,0
33,0,0
32,0.78,200
31,0.779,200
30,0.787,200
29,0.789,400
28,0.79,400
27,0.272,1900
26,0.27,4200
25,0.27,4300
24,0.273,3500
23,0.28,3500
22,0.285,3500
21,0.289,3400
20,0.296,3200
19,0.3,2800
18,0.303,3100
17,0.307,2800
16,0.31,3100
15,0.313,4300
14,0.317,3700
13,0.317,3300
12,0.322,3100
11,0,300
10,0.327,2500
9,0.33,2400
8,0.328,2900
7,0.327,3300
6,0.329,3100
5,0.331,3200
4,0.331,3200
3,0.337,2600
2,0.348,2100
0.999998,0.652,500
0,0,200
-1,0.64,800
-2,0.638,900
-3,0.643,700
-4,0.611,800
-5,0.572,900
-6,0.564,1100
-7,0.559,1000
-8,0.554,900
-9,0.554,1100
-10,0.533,1200
-11,0.536,1200
-12,0.546,1100
-13,0.54,1000
-14,0.543,1000
-15,0.535,1300
-16,0.532,1200
-17,0.527,1100
-18,0.529,1100
-19,0.529,1000
-20,0.524,1000
-21,0.522,1000
-22,0.528,800
-23,0.528,1100
-24,0.5,1000
-25,0.488,1000
-26,0.51,800
-27,0.502,900
-28,0.48,800
-29,0.473,1100
-30,0.47,1100
-31,0.47,1000
-32,0.471,1000
-33,0.472,1000
-34,0.472,1000
-35,0.485,900
-36,0.484,800
-37,0.487,700
-38,0.49,700
-39,0.495,600
-40,0.52,800
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0.782,400
42,0.778,500
41,0.776,500
40,0.77,600
39,0.768,600
38,0.767,600
37,0.763,500
36,0.761,500
35,0.763,600
34,0.761,400
33,0.764,500
32,0.767,500
31,0.771,400
30,0.777,600
29,0.78,600
28,0.787,600
27,0.281,1600
26,0.264,5100
25,0.265,4400
24,0.267,3800
23,0.273,3600
22,0.278,3700
21,0.282,3800
20,0.289,3400
19,0.293,3000
18,0.296,3400
17,0.3,3100
16,0.302,3400
15,0.307,4400
14,0.311,4000
13,0.31,3600
12,0.315,3400
11,0,0
10,0.32,2700
9,0.324,2800
8,0.321,3200
7,0.321,3500
6,0.323,3500
5,0.325,3500
4,0.324,3400
3,0.329,2900
2,0.337,3400
0.999998,0.645,500
0,0,0
-1,0,0
-2,0.635,1000
-3,0.64,900
-4,0.602,1000
-5,0.569,1100
-6,0.56,1100
-7,0.556,1100
-8,0.549,900
-9,0.551,1200
-10,0.53,1400
-11,0.533,1200
-12,0.543,1100
-13,0.538,1000
-14,0.537,1100
-15,0.533,1400
-16,0.53,1300
-17,0.525,1100
-18,0.527,1000
-19,0.527,1100
-20,0.522,1100
-21,0.521,1000
-22,0.526,1000
-23,0.525,1200
-24,0.499,1100
-25,0.485,1200
-26,0.508,900
-27,0.499,900
-28,0.478,900
-29,0.471,1200
-30,0.468,1300
-31,0.468,1200
-32,0.469,1100
-33,0.47,1200
-34,0.47,1000
-35,0.483,1000
-36,0.482,900
-37,0.484,800
-38,0.487,700
-39,0.495,600
-40,0.518,900
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0.773,200
42,0.772,400
41,0.768,500
40,0.766,500
39,0.763,500
38,0.764,500
37,0.761,500
36,0.76,500
35,0.759,500
34,0.757,500
33,0.76,600
32,0.766,500
31,0.773,500
30,0.776,600
29,0.779,600
28,0.788,600
27,0.785,600
26,0.259,4500
25,0.259,4300
24,0.261,3600
23,0.266,3600
22,0.272,3600
21,0.276,3900
20,0.282,3600
19,0.286,2800
18,0.29,3300
17,0.294,3200
16,0.296,3400
15,0.301,4000
14,0.305,4100
13,0.304,3600
12,0.308,3700
11,0,0
10,0.313,2700
9,0.317,3100
8,0.315,3300
7,0.315,3700
6,0.318,3600
5,0.319,3700
4,0.318,3700
3,0.322,3200
2,0.33,2800
0.999998,0,400
0,0,0
-1,0,0
-2,0.631,1000
-3,0.633,900
-4,0.588,1000
-5,0.564,1200
-6,0.557,1200
-7,0.553,1000
-8,0.544,900
-9,0.547,1100
-10,0.528,1300
-11,0.53,1300
-12,0.54,1100
-13,0.536,1000
-14,0.531,1100
-15,0.53,1200
-16,0.527,1400
-17,0.522,1200
-18,0.524,1200
-19,0.524,1100
-20,0.519,1100
-21,0.518,1100
-22,0.524,1000
-23,0.524,1200
-24,0.497,1200
-25,0.481,1000
-26,0.504,900
-27,0.496,1000
-28,0.475,900
-29,0.467,1300
-30,0.465,1200
-31,0.465,1100
-32,0.467,1000
-33,0.467,1100
-34,0.467,1000
-35,0.48,1000
-36,0.479,900
-37,0.48,900
-38,0.485,800
-39,0.49,700
-40,0.516,800
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0.118,100
40,0.769,200
39,0.772,300
38,0.772,300
37,0.766,200
36,0.766,200
35,0.763,200
34,0.117,100
33,0.764,300
32,0.771,400
31,0.775,300
30,0.779,400
29,0.788,400
28,0.79,400
27,0.789,500
26,0.255,3300
25,0.253,4100
24,0.256,3600
23,0.26,3100
22,0.265,3400
21,0.269,3600
20,0.276,3500
19,0.281,2600
18,0.285,3100
17,0.289,3100
16,0.291,3100
15,0.296,3500
14,0.299,4100
13,0.3,3700
12,0.303,3700
11,0.307,3200
10,0.306,2900
9,0.312,3100
8,0.31,3300
7,0.309,4000
6,0.313,3700
5,0.315,3600
4,0.313,3900
3,0.316,3600
2,0.322,3000
0.999998,0.196,25500
0,0.628,600
-1,0.628,800
-2,0.628,800
-3,0.619,700
-4,0.572,900
-5,0.561,1000
-6,0.553,1200
-7,0.55,1200
-8,0.539,900
-9,0.542,1000
-10,0.524,1300
-11,0.528,1300
-12,0.537,1200
-13,0.532,1000
-14,0.527,1100
-15,0.526,1300
-16,0.524,1300
-17,0.519,1200
-18,0.521,1100
-19,0.52,1000
-20,0.515,1100
-21,0.515,900
-22,0.521,900
-23,0.52,1200
-24,0.495,1000
-25,0.479,1000
-26,0.501,900
-27,0.493,800
-28,0.472,900
-29,0.464,1200
-30,0.461,1300
-31,0.462,1100
-32,0.464,1000
-33,0.463,1100
-34,0.464,1000
-35,0.476,900
-36,0.476,800
-37,0.479,800
-38,0.481,600
-39,0.488,600
-40,0.513,800
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0.116,100
42,0.787,300
41,0.782,400
40,0.779,400
39,0.78,500
38,0.777,400
37,0.775,400
36,0.774,400
35,0.771,400
34,0.77,400
33,0.769,400
32,0.776,500
31,0.78,600
30,0.784,500
29,0.789,600
28,0.794,700
27,0.793,600
26,0.252,3500
25,0.249,4300
24,0.25,3400
23,0.254,3000
22,0.26,3500
21,0.264,3700
20,0.27,3400
19,0.275,2600
18,0.28,3100
17,0.284,3000
16,0.285,3000
15,0.292,3200
14,0.294,4200
13,0.295,3900
12,0.297,3800
11,0.3,3500
10,0.301,3100
9,0.306,3300
8,0.305,3500
7,0.304,4000
6,0.308,3800
5,0.31,4000
4,0.308,4000
3,0.31,3800
2,0.316,3200
0.999998,0.19,25500
0,0,0
-1,0.624,1000
-2,0.625,1000
-3,0.609,900
-4,0.563,1000
-5,0.555,1200
-6,0.547,1200
-7,0.545,1200
-8,0.533,800
-9,0.53,800
-10,0.521,1800
-11,0.524,1300
-12,0.532,1100
-13,0.529,1000
-14,0.523,1300
-15,0.522,1400
-16,0.519,1300
-17,0.515,1200
-18,0.516,1200
-19,0.516,1200
-20,0.511,1100
-21,0.511,1100
-22,0.517,1000
-23,0.516,1200
-24,0.49,1200
-25,0.474,1000
-26,0.496,900
-27,0.488,1000
-28,0.467,1000
-29,0.46,1300
-30,0.457,1300
-31,0.459,1100
-32,0.46,1100
-33,0.46,1200
-34,0.46,1000
-35,0.473,1000
-36,0.472,900
-37,0.475,900
-38,0.477,800
-39,0.483,700
-40,0.507,900
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0.795,300
41,0.794,300
40,0.788,400
39,0.783,500
38,0.781,500
37,0.776,400
36,0.775,400
35,0.773,400
34,0.77,400
33,0.77,400
32,0.779,600
31,0.783,500
30,0.784,500
29,0.788,600
28,0.794,700
27,0.792,600
26,0.244,3500
25,0.242,4100
24,0.243,3300
23,0.247,3000
22,0.253,3400
21,0.257,3600
20,0.263,3400
19,0.268,2600
18,0.273,2900
17,0.276,3000
16,0.278,3000
15,0.285,3100
14,0.287,4000
13,0.288,4100
12,0.29,4000
11,0,0
10,0.293,3400
9,0.299,3400
8,0.299,3700
7,0.298,4200
6,0.301,4000
5,0.304,4100
4,0.302,4200
3,0.304,4100
2,0.308,3400
0.999998,0.184,25300
0,0.614,800
-1,0.617,1000
-2,0.621,900
-3,0.598,900
-4,0.555,1000
-5,0.546,1200
-6,0.541,1200
-7,0.54,1100
-8,0.531,1200
-9,0.516,1300
-10,0.517,1400
-11,0.528,1300
-12,0.527,1200
-13,0.525,1000
-14,0.517,1300
-15,0.516,1400
-16,0.512,1200
-17,0.51,1100
-18,0.511,1200
-19,0.51,1200
-20,0.506,1100
-21,0.506,1100
-22,0.512,1200
-23,0.511,1300
-24,0.48,1000
-25,0.466,900
-26,0.49,900
-27,0.483,900
-28,0.461,1100
-29,0.455,1400
-30,0.452,1300
-31,0.454,1200
-32,0.454,1200
-33,0.455,1200
-34,0.455,1100
-35,0.468,1000
-36,0.467,1000
-37,0.469,900
-38,0.472,800
-39,0.478,800
-40,0.502,900
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0.795,300
41,0.795,300
40,0.787,400
39,0.786,600
38,0.782,500
37,0.776,400
36,0.775,400
35,0.773,400
34,0.77,400
33,0.769,400
32,0.776,500
31,0.78,600
30,0.78,600
29,0.785,700
28,0.794,600
27,0.789,700
26,0.237,3100
25,0.233,4000
24,0.235,2800
23,0.24,2800
22,0.244,3000
21,0.248,3300
20,0.255,3200
19,0.259,2700
18,0.263,2800
17,0.268,2800
16,0.27,2800
15,0.274,4100
14,0.278,4300
13,0.276,4900
12,0.28,4000
11,0.283,3800
10,0.283,3500
9,0.288,3400
8,0.29,4000
7,0.289,4400
6,0.291,4500
5,0.294,4400
4,0.294,4600
3,0.294,4400
2,0.298,3900
0.999998,0.179,22600
0,0.607,800
-1,0.611,1000
-2,0.616,900
-3,0.577,1200
-4,0.547,1000
-5,0.537,1200
-6,0.534,1100
-7,0.527,1000
-8,0.531,1400
-9,0.51,1300
-10,0.512,1400
-11,0.522,1200
-12,0.521,1100
-13,0.52,1100
-14,0.51,1300
-15,0.51,1400
-16,0.506,1200
-17,0.505,1200
-18,0.505,1300
-19,0.504,1100
-20,0.499,1200
-21,0.5,1100
-22,0.507,1100
-23,0.504,1900
-24,0.474,1100
-25,0.457,900
-26,0.483,900
-27,0.478,1000
-28,0.455,1000
-29,0.449,1400
-30,0.446,1300
-31,0.448,1200
-32,0.449,1100
-33,0.449,1200
-34,0.449,1100
-35,0.463,1000
-36,0.462,900
-37,0.465,800
-38,0.467,900
-39,0.472,800
-40,0.497,1000
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0.799,400
41,0.794,300
40,0.788,400
39,0.785,600
38,0.782,500
37,0.776,400
36,0.775,400
35,0.772,400
34,0.77,400
33,0.77,400
32,0.775,500
31,0.779,600
30,0.78,600
29,0.785,700
28,0.79,800
27,0.789,700
26,0.797,700
25,0.798,800
24,0.805,600
23,0.814,600
22,0.81,500
21,0.241,1000
20,0.242,2200
19,0.245,2700
18,0.248,3400
17,0.253,1900
16,0.26,900
15,0.266,1800
14,0.267,3100
13,0.263,4400
12,0.263,4400
11,0.265,4200
10,0.265,4100
9,0.271,4200
8,0.275,4500
7,0.275,4900
6,0.279,5000
5,0.281,5000
4,0.279,5000
3,0.281,5100
2,0.283,4600
0.999998,0.287,3800
0,0.186,21800
-1,0.602,1000
-2,0.593,900
-3,0.541,1000
-4,0.535,1100
-5,0.527,1200
-6,0.526,1200
-7,0.513,900
-8,0.51,1200
-9,0.503,1800
-10,0.504,1400
-11,0.513,1200
-12,0.513,1100
-13,0.503,1300
-14,0.502,1400
-15,0.501,1500
-16,0.497,1300
-17,0.497,1200
-18,0.496,1200
-19,0.495,1200
-20,0.491,1100
-21,0.492,1100
-22,0.498,1200
-23,0.465,2000
-24,0.468,1100
-25,0.448,1000
-26,0.474,1000
-27,0.47,1000
-28,0.447,1100
-29,0.441,1300
-30,0.438,1400
-31,0.441,1200
-32,0.441,1200
-33,0.441,1300
-34,0.442,1000
-35,0.455,1100
-36,0.454,1000
-37,0.457,900
-38,0.458,800
-39,0.465,800
-40,0.488,1000
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0.795,300
40,0.787,200
39,0.79,300
38,0.782,300
37,0.784,200
36,0.779,300
35,0.119,100
34,0.774,300
33,0.773,300
32,0.78,200
31,0.783,300
30,0.786,400
29,0.786,500
28,0.79,600
27,0.792,600
26,0.795,600
25,0,0
24,0,0
23,0,0
22,0.201,4200
21,0.202,5300
20,0.205,5000
19,0.211,3400
18,0.216,3600
17,0.221,3400
16,0.224,4100
15,0.23,4600
14,0.235,4400
13,0.237,4400
12,0.244,5300
11,0.247,5100
10,0.245,5100
9,0.154,25500
8,0.154,25500
7,0.257,5300
6,0.261,5400
5,0.265,5500
4,0.266,5800
3,0.264,6300
2,0.266,5600
0.999998,0.268,5100
0,0.271,3600
-1,0.283,1600
-2,0.538,1300
-3,0.525,1100
-4,0.52,1200
-5,0.513,1200
-6,0.51,1100
-7,0.512,1400
-8,0.492,1400
-9,0.494,1300
-10,0.504,1400
-11,0.502,1200
-12,0.504,1000
-13,0.491,1400
-14,0.49,1500
-15,0.49,1600
-16,0.486,1300
-17,0.485,1300
-18,0.484,1200
-19,0.484,1100
-20,0.479,1100
-21,0.482,1000
-22,0.487,1100
-23,0.453,1200
-24,0.45,1100
-25,0.48,1100
-26,0.463,900
-27,0.457,1300
-28,0.437,1100
-29,0.431,1300
-30,0.428,1300
-31,0.431,1200
-32,0.431,1100
-33,0.431,1200
-34,0.431,1100
-35,0.444,1100
-36,0.444,900
-37,0.446,800
-38,0.449,800
-39,0.453,900
-40,0.477,900
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0.81,200
42,0.805,300
41,0.8,400
40,0.793,500
39,0.791,500
38,0.787,600
37,0.781,500
36,0.779,500
35,0.777,500
34,0.775,500
33,0.774,500
32,0.784,500
31,0.784,500
30,0.786,600
29,0.791,700
28,0.794,700
27,0.793,600
26,0,0
25,0,0
24,0.185,400
23,0.184,6800
22,0.186,6800
21,0.185,6400
20,0.188,5300
19,0.193,3600
18,0.157,14400
17,0.148,17600
16,0.139,21700
15,0.145,23500
14,0.149,24600
13,0.147,25000
12,0.147,25500
11,0.151,25500
10,0.148,25500
9,0.153,25500
8,0.153,25500
7,0.156,24800
6,0.189,16100
5,0.25,5600
4,0.252,5700
3,0.248,7100
2,0.25,6100
0.999998,0.251,5800
0,0.253,4500
-1,0.261,2400
-2,0.512,1200
-3,0.506,1300
-4,0.502,1200
-5,0.499,1300
-6,0.493,1400
-7,0.479,1600
-8,0.48,1400
-9,0.488,1400
-10,0.488,1400
-11,0.487,1200
-12,0.481,1200
-13,0.476,1500
-14,0.475,1600
-15,0.472,1400
-16,0.472,1300
-17,0.47,1400
-18,0.469,1300
-19,0.468,1300
-20,0.464,1200
-21,0.469,1100
-22,0.473,1400
-23,0.444,2400
-24,0.432,1500
-25,0.458,1000
-26,0.447,1100
-27,0.43,1600
-28,0.422,1200
-29,0.417,1500
-30,0.414,1500
-31,0.417,1300
-32,0.417,1300
-33,0.417,1300
-34,0.417,1200
-35,0.431,1100
-36,0.43,1000
-37,0.432,1000
-38,0.434,1000
-39,0.439,900
-40,0.463,1000
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0.124,100
43,0.81,400
42,0.808,600
41,0.799,600
40,0.796,600
39,0.789,600
38,0.788,600
37,0.785,600
36,0.782,600
35,0.78,600
34,0.774,500
33,0.777,600
32,0.78,400
31,0,0
30,0,0
29,0,0
28,0,0
27,0.178,1400
26,0.181,2200
25,0.185,2900
24,0.188,3900
23,0.191,5600
22,0.195,5500
21,0.198,4500
20,0.202,4500
19,0.203,3700
18,0.208,5800
17,0.216,1700
16,0.213,3600
15,0.215,5300
14,0.217,5800
13,0.143,20400
12,0.143,20600
11,0.144,20500
10,0.141,20800
9,0.145,20600
8,0.147,21000
7,0.159,19200
6,0.182,13100
5,0.235,6300
4,0.233,6400
3,0.235,6500
2,0.237,6100
0.999998,0.239,5500
0,0.242,4100
-1,0.253,1800
-2,0.487,2300
-3,0.482,1300
-4,0.476,1200
-5,0.477,1500
-6,0.461,1600
-7,0.462,1500
-8,0.473,1300
-9,0.47,1200
-10,0.468,1200
-11,0.463,1400
-12,0.46,1500
-13,0.456,1900
-14,0.453,1500
-15,0.454,1400
-16,0.453,1400
-17,0.45,1400
-18,0.448,1400
-19,0.447,1400
-20,0.447,1100
-21,0.451,1400
-22,0.421,1700
-23,0.424,2400
-24,0.441,1500
-25,0.434,1200
-26,0.424,1200
-27,0.404,1300
-28,0.401,1400
-29,0.396,1700
-30,0.395,1500
-31,0.398,1400
-32,0.398,1500
-33,0.397,1400
-34,0.399,1200
-35,0.411,1200
-36,0.411,1200
-37,0.413,1200
-38,0.414,1000
-39,0.419,1100
-40,0.442,1100
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0.817,200
43,0.818,400
42,0.809,600
41,0.806,600
40,0.796,600
39,0.791,500
38,0,0
37,0.153,3400
36,0.157,7400
35,0.16,7100
34,0.159,4300
33,0.165,7100
32,0.164,6800
31,0.164,6700
30,0.169,6000
29,0.169,5700
28,0.18,5200
27,0.174,4900
26,0.177,5000
25,0.179,4700
24,0.181,5100
23,0.183,5400
22,0.186,5500
21,0.187,5600
20,0.19,5500
19,0.194,6000
18,0.19,8800
17,0.196,6800
16,0.194,7000
15,0.198,7100
14,0.202,6500
13,0,0
12,0,0
11,0,0
10,0.209,4900
9,0.213,5500
8,0.212,5900
7,0.212,6200
6,0.216,6200
5,0.219,6300
4,0.217,6400
3,0.218,6400
2,0.219,6100
0.999998,0.222,5400
0,0.227,3800
-1,0.238,1900
-2,0.455,3600
-3,0.451,1400
-4,0.438,1500
-5,0.439,1800
-6,0.446,1500
-7,0.449,1300
-8,0.446,1300
-9,0.446,1300
-10,0.438,1500
-11,0.436,1700
-12,0.434,1900
-13,0.428,1700
-14,0.429,1500
-15,0.428,1500
-16,0.427,1600
-17,0.423,1600
-18,0.421,1600
-19,0.425,1400
-20,0.426,1400
-21,0.396,1800
-22,0.405,2600
-23,0.408,2600
-24,0.41,1200
-25,0.403,1300
-26,0.381,1400
-27,0.376,1400
-28,0.374,1400
-29,0.37,1700
-30,0.371,1700
-31,0.374,1500
-32,0.372,1700
-33,0.371,1500
-34,0.381,1200
-35,0.386,1300
-36,0.386,1300
-37,0.388,1200
-38,0.39,1000
-39,0.394,1100
-40,0.416,1100
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0.818,200
43,0.819,400
42,0.81,600
41,0.807,600
40,0.801,700
39,0.797,700
38,0.794,600
37,0.789,500
36,0.785,600
35,0.781,600
34,0.148,3600
33,0.148,6200
32,0.145,5700
31,0.142,5400
30,0.146,4900
29,0.145,4800
28,0.157,4900
27,0.15,4800
26,0.151,6200
25,0.154,6100
24,0.156,7000
23,0.158,7800
22,0.162,7300
21,0.162,5100
20,0.165,5400
19,0.167,5100
18,0.168,7000
17,0.169,6500
16,0.168,6700
15,0.172,6400
14,0.178,5800
13,0,3300
12,0,4100
11,0.187,5400
10,0.187,5600
9,0.192,7000
8,0.191,7200
7,0.193,7800
6,0.197,8000
5,0.2,8000
4,0.198,7700
3,0.197,7000
2,0.197,6700
0.999998,0.198,6500
0,0.2,5800
-1,0.204,5200
-2,0.209,3600
-3,0.412,1800
-4,0.412,1800
-5,0.411,1400
-6,0.416,1300
-7,0.42,1300
-8,0.415,1600
-9,0.412,1700
-10,0.409,1800
-11,0.405,1700
-12,0.404,1600
-13,0.402,1800
-14,0.401,1600
-15,0.4,1700
-16,0.398,1800
-17,0.394,1700
-18,0.397,1500
-19,0.401,1600
-20,0.371,2000
-21,0.378,2800
-22,0.377,2700
-23,0.384,1800
-24,0.378,1400
-25,0.359,1800
-26,0.35,1600
-27,0.348,1500
-28,0.346,1600
-29,0.345,1800
-30,0.346,1900
-31,0.348,1800
-32,0.344,1700
-33,0.345,1600
-34,0.361,1600
-35,0.359,1400
-36,0.359,1400
-37,0.361,1300
-38,0.362,1200
-39,0.366,1200
-40,0.378,1400
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0.822,300
43,0.819,400
42,0.811,600
41,0.807,600
40,0.801,700
39,0.796,800
38,0.795,600
37,0.79,500
36,0.785,600
35,0.782,600
34,0.779,600
33,0.782,500
32,0.785,500
31,0.791,500
30,0.793,600
29,0.794,700
28,0.798,800
27,0.796,900
26,0.802,800
25,0.814,500
24,0.133,5600
23,0.134,6000
22,0.135,6200
21,0.134,5600
20,0.136,5400
19,0.138,4600
18,0.14,5600
17,0.142,8400
16,0.139,7800
15,0.143,6200
14,0.148,5400
13,0,1200
12,0,0
11,0.154,3400
10,0.152,5900
9,0.157,5700
8,0.157,5800
7,0.16,5900
6,0.165,6000
5,0.169,6600
4,0.169,7600
3,0.171,8200
2,0.174,8600
0.999998,0.176,8900
0,0.178,8700
-1,0.179,7900
-2,0.178,6900
-3,0.179,6000
-4,0.181,4900
-5,0.184,3500
-6,0.403,1700
-7,0.393,1500
-8,0.39,1800
-9,0.387,2000
-10,0.384,1800
-11,0.382,1600
-12,0.382,1800
-13,0.379,2000
-14,0.377,1800
-15,0.376,1800
-16,0.374,1800
-17,0.374,1500
-18,0.378,1600
-19,0.349,2200
-20,0.351,2600
-21,0.339,2800
-22,0.381,1900
